complaint_id,complaint_url,capture_method,location,city,resolution_status,complaint_type,received_date,business_area,organization,unit_name,region,regulated_entity,p5_no,jurisdictional,regulated,complaint_description_type,complaint_description,resolution_description,complaint_comments,update_notes,close_date,explanation_type,explanation,referral_type,referred_to,inspection_packages_link,inspection_documents_link
0000001032,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3DAAU/complaint0000001032,Email,the intersection of CR 248 & CR 251 50 yards East of the intersection  *Map is attached to complaint,Wright,Closed,SAFETY-PL,2015-12-04,Pipeline Safety,,,03-Kilgore,,,True,Yes,Other,Report of contaminated water from a Testing procedure.,,,,2015-12-04,Other,He said they were hydrotesting the line and got residue only from the line. He said the residue got out and into the water line that they hit while digging.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3DAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3DAAU/Inspection_Documents__r
0000001551,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBaAAM/complaint0000001551,Email,18545 University Blvd,Sugar Land,Closed,PL,2018-07-16,Pipeline Safety,,,05-Houston,,,True,Yes,Unsafe Operations,"On June 11th 2018 at approximately 4:30pm RRC inspector Kennedy Kiprotich, received a call from Jim Collins; Fort Worth region Manager regarding a complaint initiated by Daniel Bell of Sugarland Texas. According to the complainant, Daniel Bell a pipeline operated by Thompson Webstar pipeline (24Hr Call number 1844 281 3515) lacked pipe supports and was rusted. The RRC inspector called Mr. Bell and assured him a report had been initiated and a call to the operator was to follow. RRC inspector called Thompson Webstar 24Hr call the phone number and left a message. RRC inspector will follow-up on the complaint and update the incident manger on Friday June 15th 2018.",,,,2019-04-05,Other,Possible unsafe conditions,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBaAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBaAAM/Inspection_Documents__r
0000001199,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5uAAE/complaint0000001199,Telephonic,7816 White Tail Dr,Grandbury,Closed,PL,2017-04-07,Pipeline Safety,,,,,,False,No,Fumes/Odor,Kathy Dekerly is representing a neighborhood group that is complaining of the fumes from the pipelines in the area. They have requested to speak with a RRC Inspector and possibly have assistance gaining soil samples.,,,,,Other,Strong smell of fumes,,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5uAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5uAAE/Inspection_Documents__r
0000000970,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2DAAU/complaint0000000970,Telephonic,Stephens County,,Closed,PL,2014-10-24,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Other,Targa gathering line,,,,2017-06-20,Other,Targa gathering line,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2DAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2DAAU/Inspection_Documents__r
0000000778,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOz7AAE/complaint0000000778,Telephonic,804 FM 1971,LONGBRANCH TX,Closed,PL,2012-03-06,Pipeline Safety,,,03-Kilgore,,,False,Yes,Leaking Material,LEAKING MATERIAL,,,,2012-03-09,Other,BROWN LOOKING SPILL IN CREEK,Other,JOEY BASS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOz7AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOz7AAE/Inspection_Documents__r
0000001613,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPCaAAM/complaint0000001613,Telephonic,3031 County Road 215,Navasota,Closed,PL,2016-04-14,Pipeline Safety,,,05-Houston,,,True,Yes,Noise,,,,,2016-04-15,Other,excess noise and claims to smell gas in the air,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCaAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCaAAM/Inspection_Documents__r
0000001137,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP4uAAE/complaint0000001137,Telephonic,6716 Backstrom St. Hitchcock TX 77563,Hitchcock,Closed,SAFETY-PL,2015-11-12,Pipeline Safety,,,05-Houston,,,True,Yes,Fumes/Odor,,,,,2015-11-13,Other,Complainant has reported smell to centerpoint for the past 2 years but has not been able to have anyone come out to look into it.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4uAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4uAAE/Inspection_Documents__r
0000001911,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHOAA2/complaint0000001911,RRC Office,Montgomery and Harris counties (T-4 08039),,Closed,PL,2021-06-04,Pipeline Safety,EPCOR GAS TEXAS INC.,EPCOR/GAS TRANSMISSION,05-Houston,"ALAMO, 6""",,True,Yes,Other,"Due to a rate case finalized in December 2020, all polyethylene lines and one steel line under the transmission permit of 08039 have been reclassified as Distribution natural gas lines. Total polyethylene pipe removed from Permit #08039 = 128,340 feet (24.307 miles). Total coated steel removed from Permit #08039 = 2,440 feet (0.462 miles).","Closing remarks from Inspector Samuel Nkrumah-Agyeefi (6/28/2021): I visited with the operated today together with Keith Grimes. We reviewed and verified the documents of the operator regarding the reclassification of their polyethylene lines and the steel line from transmission to distribution natural gas lines. We determined from their records that they had been operating the pipeline as a distribution line at 60 PSIG and below over the past ten years. All other records reviewed were ok too. I changed the total mileage of their transmission system in PIPES. I also added the mileage taken from the transmission system to the their distribution system they want to have it on (512740). They are simply moving part of the transmission system, not all, and adding it to their distribution system. Everything looks good from our review.","Closing remarks from Inspector Samuel Nkrumah-Agyeefi (6/28/2021): I visited with the operated today together with Keith Grimes. We reviewed and verified the documents of the operator regarding the reclassification of their polyethylene lines and the steel line from transmission to distribution natural gas lines. We determined from their records that they had been operating the pipeline as a distribution line at 60 PSIG and below over the past ten years. All other records reviewed were ok too. I changed the total mileage of their transmission system in PIPES. I also added the mileage taken from the transmission system to the their distribution system they want to have it on (512740). They are simply moving part of the transmission system, not all, and adding it to their distribution system. Everything looks good from our review.",,2021-06-28,Other,FIELD CHECK 08039,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHOAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHOAA2/Inspection_Documents__r
0000000364,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOsRAAU/complaint0000000364,Letter,2980972,,Closed,TDP,2008-01-31,Pipeline Safety,,,04-Austin,,,False,Yes,Other,SECOND NOTICE REQUEST,,,,2017-06-15,Other,SECOND NOTICE REQUEST,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsRAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsRAAU/Inspection_Documents__r
0000001437,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP9kAAE/complaint0000001437,Telephonic,4307 Embassy St.,Rio Grande City,Closed,PL,2016-09-13,Pipeline Safety,ENTERPRISE PRODUCTS OPERATINGLLC,ENTERPRISE/MCALLEN,07-Corpus Christi,6000097_1_ZAPATA - PENITAS EXTENSION,,False,No,Leaking Material,Possible pipeline leak and soil contamination.,,,,2016-09-14,Hazmat Leak,Possible pipeline leak and soil contamination.,Field,Corpus Christi field inspector,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9kAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9kAAE/Inspection_Documents__r
0000000499,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOucAAE/complaint0000000499,Letter,"Galveston Bay, Galveston Texas",Galveston,Closed,PL,2010-08-05,Pipeline Safety,,,05-Houston,,,False,No,Other,,,,,2010-10-18,Other,Boate Hit Pipeline above water at low tide,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOucAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOucAAE/Inspection_Documents__r
0000000302,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOrRAAU/complaint0000000302,Telephonic,1126 Elmore,Borger,Closed,PL,2007-07-23,Pipeline Safety,,,01-Lubbock,,,False,No,Other,High Gas Bill,,,,2008-01-15,Other,leak/customer owned pipe,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrRAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrRAAU/Inspection_Documents__r
0000000437,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtcAAE/complaint0000000437,Telephonic,20288 N. RANCH RD 783,DOSS,Closed,PL,2009-04-25,Pipeline Safety,,,05-Houston,,,True,Yes,Noise,NOISE,,,,2009-04-25,Other,4/25/09 MR&MRS SCOTT WERE AWAKENED WITH NOISE COMING FROM KINDER MORGAN PIPELINE,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtcAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtcAAE/Inspection_Documents__r
0000001375,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP8kAAE/complaint0000001375,Telephonic,Springlake-Earth High School,Springlake,Closed,PL,2016-03-02,Pipeline Safety,,,01-Lubbock,,,True,Yes,Fumes/Odor,,,,,2016-03-03,Other,Smell of Mercaptin,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8kAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8kAAE/Inspection_Documents__r
0000001424,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP9XAAU/complaint0000001424,Telephonic,"715 Old Tin Top Rd. Weatherford, TX 76087",Weatherford,Closed,SAFETY-PL,2020-03-10,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Leaking Material,Ms. Durkin called and said that there are some above-ground pipes on her ranch that are leaking gas and smell bad.,,,,2020-04-01,Gas Leak,"3-10-20 Contacted Operator, Enlink, J.W. Riley. He agreed to contact landowner and send repair crew. 3-13-20 Enlink's J.W. Riley reported back that crew had found the leak and made repairs. 4-1-20 follow-up with landowner. She said that leak had ind",Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9XAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9XAAU/Inspection_Documents__r
0000000486,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOuPAAU/complaint0000000486,Telephonic,636 West Soloman Rd,BALMORHEA,Closed,PL,2010-06-17,Pipeline Safety,,,02-Midland,,,True,Yes,Unsafe Operations,UNSAFE OPERATIONS,,,,2010-06-17,Other,FAILING TO COME OUT AND MARK THEIR PIPELINE FOR EXCAVATION,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuPAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuPAAU/Inspection_Documents__r
0000000373,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOsaAAE/complaint0000000373,Letter,080312078,,Closed,TDP,2008-02-06,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND NOTICE REQUEST,,,,2017-06-15,Other,SECOND NOTICE REQUEST,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsaAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsaAAE/Inspection_Documents__r
0000000424,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtPAAU/complaint0000000424,Telephonic,McCain & Central St,New Wark,Closed,PL,2009-02-10,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Unsafe Operations,UNSAFE OPERATIONS,,,,2010-05-27,Other,Digging with out permit,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtPAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtPAAU/Inspection_Documents__r
0000001362,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP8XAAU/complaint0000001362,Telephonic,10433 HWY 1940,Franklin,Closed,PL,2016-11-01,Pipeline Safety,,,04-Austin,,,True,Yes,Exposed Pipeline,,,,,2016-11-08,Other,Exposed Pipeline,Field,Kyle Knapp,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8XAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8XAAU/Inspection_Documents__r
0000000311,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOraAAE/complaint0000000311,Telephonic,810 Woodhaven Court,Granbury,Closed,PL,2007-09-17,Pipeline Safety,,,06-Fort Worth,,,False,No,Exposed Pipeline,EXPOSED PIPELINE,,,,2008-09-18,Other,repair/replacement,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOraAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOraAAE/Inspection_Documents__r
0000000139,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOooAAE/complaint0000000139,Telephonic,1318 Hwy 182,Quitman,Closed,PL,2004-10-02,Pipeline Safety,,,03-Kilgore,,,True,Yes,Leaking Material,LEAKING MATERIAL,,,,2004-09-17,Gas Leak,GAS LEAK,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOooAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOooAAE/Inspection_Documents__r
0000000077,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnoAAE/complaint0000000077,Telephonic,3833 Pine Valley Dr,Plano,Closed,PL,2005-11-18,Pipeline Safety,,,06-Fort Worth,,,False,No,Other,Gas shut off at home,,,,2005-11-18,Other,,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnoAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnoAAE/Inspection_Documents__r
0000001158,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5FAAU/complaint0000001158,Telephonic,4250 CR 4800 Warren,Warren,Closed,SAFETY-PL,2015-12-03,Pipeline Safety,,,03-Kilgore,,,True,Yes,R-O-W Maintenance,,,,,2015-12-07,Other,There are no warning signs or company contact number on ROW markers. Would also like Fort Apache to put a gate up to keep people from entering into his property.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5FAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5FAAU/Inspection_Documents__r
0000000732,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOyNAAU/complaint0000000732,Telephonic,25118 SPRING RIDGE,SPRING TEXAS,Closed,PL,2011-09-22,Pipeline Safety,,,05-Houston,,,False,No,Exposed Pipeline,EXPOSED PIPELINE,,,,2011-10-22,Other,CREEK RUNNING BESIDE HER HOME HAS AN EXPOSED PIPELINE,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyNAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyNAAU/Inspection_Documents__r
0000001677,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDcAAM/complaint0000001677,RRC Field,4821 Gilmer Rd,Longview,Closed,PL,2019-08-30,Pipeline Safety,DALLAS PRODUCTION COMPANY LLC,DALLAS PRODUCTION/REG 3 GAS,03-Kilgore,LONGVIEW GATHERING,,False,Yes,Exposed Pipeline,Ms. Kimberly Stanley has reported that she has an exposed pipeline crossing her property in Gregg Co. Ms. Stanley is unsure who the operator is and would like the assistance of the RRC as she feels this an unsafe condition.,,,,2019-09-16,Other,"The landowners are attempting to build a pond on their property at 4821 Gilmer Rd. in Longview, TX. They have called 811 for locates two times prior to excavation but nobody will respond and mark the exposed line in question. Landowners are aware that the",Field,Inspector Joshua Snowdy via email.,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDcAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDcAAM/Inspection_Documents__r
0000001077,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3wAAE/complaint0000001077,RRC Field,11700 FM 709 S.,Dawson,Closed,PL,2015-07-16,Pipeline Safety,,,03-Kilgore,,,False,No,Other,Mrs. Arrenado was wanting to see the results of soil samples taken on her property back in February 2015.,,,,2015-07-17,Other,Complainant is wanting soil sample results,Field,O&G district 5,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3wAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3wAAE/Inspection_Documents__r
0000000670,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOxNAAU/complaint0000000670,Telephonic,7812 Corian Drive,White Settlement,Closed,PL,2013-05-15,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Safety Hazard,Ms. Priest is concerned that the proposed P/L will not be odorized.,,,,2013-05-06,Other,Other,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxNAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxNAAU/Inspection_Documents__r
0000001096,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP4FAAU/complaint0000001096,Telephonic,GPS N 35.970895 by W -101.849962.  This is south of Sunray Texas in a pasture north of Highway 119 where the highway lies in an east-west direction.  The Valero Refinery is 2 miles southwest.,near Sunray,Closed,SAFETY-PL,2015-09-21,Pipeline Safety,ENERGY TRANSFER COMPANY,,01-Lubbock,,,False,No,Other,"While excavating what they believed was a leak on their rural gathering line, employees for Energy Transfer Corporation (ETC) discovered a leaking 4.5 inch diameter steel line within their right-of-way.",,,,2015-09-25,Gas Leak,The pipe had an appoximate quarter of an inch diameter hole leaking at about 30 psig. Gas smelled dry and unodorized.,Field,Alan C. Mann / R1-R2,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4FAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4FAAU/Inspection_Documents__r
